Time,T,Shares,Price,MPID,X
34315509,S,2,5210000,,Q
34315509,S,1,5210000,,Q
34315509,S,11,5210000,,Q
34315509,S,7,5210000,,Q
34315509,S,60,5210000,,Q
34315509,S,2,5210000,,Q
34315509,S,2,5210800,,Q
34315509,S,47,5211100,,Q
34315509,S,353,5211100,,Q
34316001,B,2,5211500,,Q
34316001,B,1,5211800,,Q
34316001,B,89,5212100,,Q
34320244,B,1,5211200,,Q
34320244,B,50,5211300,,Q
34320244,B,2,5211500,,Q
34320244,B,47,5211600,,Q
34320330,S,8,5208500,,Q
34320982,B,2,5211500,,Q
34320982,B,1,5211500,,Q
34320982,B,3,5211700,,Q
34322217,B,5,5211700,,Q
34322217,B,5,5211700,,Q
34322217,B,90,5211700,,Q
34322217,S,1,5212000,,Q
34322217,S,2,5212000,,Q
34322217,S,19,5212100,,Q
34322217,S,52,5212100,,Q
34322217,S,16,5212200,,Q
34322217,S,41,5212200,,Q
34322217,S,11,5212200,,Q
34322217,S,115,5212300,,Q
34322217,S,115,5212300,,Q
34322217,S,102,5212300,,Q
34322217,S,38,5212300,,Q
34322217,B,100,5212300,,Q
34322408,B,1,5213700,,Q
34322408,B,10,5213900,,Q
34322723,B,3,5213900,,Q
34322723,B,3,5213900,,Q
34322723,S,1,5214000,,Q
34322723,S,2,5214000,,Q
34322723,B,3,5214000,,Q
34322724,B,36,5212200,,Q
34324055,B,1,5213700,,Q
34324055,S,36,5214000,,Q
34324055,S,53,5214000,,Q
34324055,S,100,5214100,,Q
34324055,S,9,5214100,,Q
34324055,S,44,5214100,,Q
34324055,B,4,5214100,,Q
34324055,S,8,5214200,,Q
34324055,S,100,5214300,,Q
34324055,S,1,5214400,,Q
34324055,S,10,5214900,,Q
34324055,S,1,5214900,,Q
34324244,B,1,5213200,,Q
34324244,B,100,5212500,,Q
34324244,B,99,5212400,,Q
34324619,B,1,5214500,,Q
34324619,B,2,5214900,,Q
34324715,S,26,5215000,,Q
34324715,S,24,5215000,,Q
34324715,S,100,5215000,,Q
34324715,S,1,5215000,,Q
34324715,S,100,5215200,,Q
34324717,S,31,5215500,,Q
34324717,S,2,5216000,,Q
34324721,B,93,5215700,,Q
34324721,S,5,5216000,,Q
34324721,S,43,5216000,,Q
34324721,B,36,5214600,,Q
34325273,B,1,5215300,,Q
34325273,B,1,5215500,,Q
34325273,B,3,5216100,,Q
34325273,S,8,5216200,,Q
34325273,S,22,5216200,,Q
34330241,B,1,5215800,,Q
34330241,B,2,5215900,,Q
34330241,B,1,5216200,,Q
34330241,S,10,5216700,,Q
34330241,S,53,5217300,,Q
34330241,S,1,5217300,,Q
34330241,S,19,5217400,,Q
34330241,S,13,5217400,,Q
34330546,S,1,5218000,,Q
34330546,S,19,5218000,,Q
34330546,S,9,5218000,,Q
34330546,S,1,5218600,,Q
34330546,B,3,5218600,,Q
34330547,S,1,5218900,,Q
34335764,B,100,5218900,,Q
34339978,B,10,5214400,,Q
34339978,B,5,5214100,,Q
34339979,B,1,5211700,,Q
34339979,B,36,5211700,,Q
34345269,B,1,5214600,,Q
34345269,B,2,5214700,,Q
34345269,B,97,5215100,,Q
34345269,S,4,5215500,,Q
34345270,S,23,5216800,,Q
34345270,S,77,5216800,,Q
34345270,S,1,5216800,,Q
34345270,B,8,5215600,,Q
34345270,S,10,5217000,,Q
34345271,B,8,5215600,,Q
34345271,S,10,5216800,,Q
34345271,S,6,5216800,,Q
34345528,B,2,5218600,,Q
34350115,B,10,5217400,,Q
34350115,B,5,5217400,,Q
34350115,B,5,5217400,,Q
34350115,B,58,5217400,,Q
34350115,B,10,5217400,,Q
34350115,S,10,5217500,,Q
34350237,S,1,5218700,,Q
34350237,S,1,5218700,,Q
34350237,B,1,5217400,,Q
34350237,B,43,5216900,,Q
34350237,B,23,5216900,,Q
34350430,B,6,5219300,,Q
34350430,S,1,5219700,,Q
34350430,S,25,5220000,,Q
34350430,S,2,5220000,,Q
34350430,S,10,5220000,,Q
34350430,S,1,5220000,,Q
34350430,S,1,5220000,,Q
34350430,S,2,5220000,,Q
34350430,S,5,5220000,,Q
34350430,S,5,5220000,,Q
34350430,S,42,5220000,,Q
34350431,S,58,5220000,,Q
34350431,S,4,5220000,,Q
34350431,S,2,5220000,,Q
34350431,S,5,5220000,,Q
34350431,S,1,5220000,,Q
34350431,S,30,5220000,,Q
34350431,S,1,5220000,,Q
34350431,S,3,5220000,,Q
34350431,S,10,5220000,,Q
34350431,S,1,5220000,,Q
34350431,S,11,5220700,,Q
34350431,S,5,5220700,,Q
34350431,S,84,5220700,,Q
34350431,S,1,5220900,,Q
34352316,B,50,5220900,,Q
34352316,S,1,5221000,,Q
34352316,S,10,5221000,,Q
34352316,S,8,5221000,,Q
34352316,S,14,5221000,,Q
34352763,S,53,5221200,,Q
34352763,B,6,5221100,,Q
34352763,S,3,5221200,,Q
34352817,B,4,5219400,,Q
34352817,B,50,5218000,,Q
34352817,B,2,5217700,,Q
34352817,B,1,5217700,,Q
34352817,B,1,5217100,,Q
34352817,B,2,5217000,,Q
34352817,B,40,5217000,,Q
34354844,S,10,5220100,,Q
34355227,B,100,5222300,,Q
34355260,S,100,5222700,,Q
34355499,S,100,5222700,,Q
34355816,S,100,5222800,,Q
34355816,S,1,5222900,,Q
34355944,B,3,5221000,,Q
34355944,B,97,5221000,,Q
