Time,T,Shares,Price,MPID,X
34631665,B,38,645200,,Q
34631708,B,100,645200,,Q
34631708,B,19,645200,,Q
34633328,B,100,644700,,Q
34633328,S,37,644800,,Q
34633328,S,200,644800,,Q
34633329,B,37,644700,,Q
34633329,B,6,644700,,Q
34633692,S,100,645000,,Q
34633692,S,10,645000,,Q
34634703,B,100,644900,,Q
34634704,B,22,644900,,Q
34636470,B,11,644800,,Q
34636470,B,68,644700,,Q
34639073,B,1,644500,,Q
34639073,B,100,644500,,Q
34639078,B,100,644500,,Q
34640428,S,100,644400,,Q
34640428,B,100,644300,,Q
34640428,B,39,644300,,Q
34640428,B,34,644300,,Q
34640428,S,19,644400,,Q
34640428,S,20,644400,,Q
34640428,S,25,644400,,Q
34640428,S,9,644400,,Q
34640429,S,52,644600,,Q
34643400,B,100,644800,,Q
34643400,B,34,644800,,Q
34643400,B,39,644800,,Q
34643400,B,10,644800,,Q
34644021,B,1,644600,,Q
34644022,B,100,644500,,Q
34644619,B,22,644200,,Q
34645285,B,7,644000,,Q
34645285,B,16,644000,,Q
34645285,S,34,644100,,Q
34645416,S,22,644300,,Q
34646266,S,100,644500,,Q
34646266,S,2,644500,,Q
34646983,B,31,644600,,Q
34646983,B,36,644600,,Q
34646983,B,33,644600,,Q
34646983,B,29,644600,,Q
34647458,B,11,644500,,Q
34647458,B,89,644400,,Q
34649287,B,100,644300,,Q
34650272,B,68,644200,,Q
34650994,B,2,644100,,Q
34652379,B,50,644100,,Q
34652381,S,100,644200,,Q
34654019,B,100,644000,,Q
34654019,S,40,644200,,Q
34654021,S,2,644200,,Q
34654021,S,8,644200,,Q
34654544,S,100,644400,,Q
34664429,B,100,645300,,Q
34667231,S,10,645500,,Q
34670402,B,30,645500,,Q
34670402,B,10,645500,,Q
34670402,B,100,645400,,Q
34670403,B,2,645400,,Q
34673838,B,100,645100,,Q
34673839,S,100,645200,,Q
34673839,S,37,645200,,Q
34673840,S,2,645300,,Q
34676318,B,100,645300,,Q
34676765,B,100,645200,,Q
34676765,B,100,645200,,Q
34676765,B,2,645200,,Q
34676765,B,98,645200,,Q
34676765,B,100,645100,,Q
34682315,S,23,645200,,Q
34682315,S,111,645200,,Q
34682315,S,89,645200,,Q
34692713,B,17,645200,,Q
34692713,B,12,645200,,Q
34692713,B,100,645200,,Q
34692713,B,100,645200,,Q
34692713,B,200,645200,,Q
34692713,B,74,645100,,Q
34692714,B,26,645100,,Q
34693552,B,97,645000,,Q
34698290,B,2,645000,,Q
34698290,B,77,644900,,Q
34698290,B,21,644900,,Q
34702791,B,100,645200,,Q
34702791,B,100,645200,,Q
34702792,B,100,645100,,Q
34703932,B,100,645000,,Q
34707264,B,100,644700,,Q
34707264,B,1,644600,,Q
34707510,S,2,645000,,Q
34707510,S,13,645000,,Q
34708578,S,100,645200,,Q
34709252,B,100,645100,,Q
34709252,B,50,645100,,Q
34709370,B,100,645100,,Q
34709370,B,100,645100,,Q
34711789,B,100,645000,,Q
34711891,B,100,644900,,Q
34711891,B,100,644900,,Q
34711891,B,100,644900,,Q
34718185,S,100,645100,,Q
34720912,B,100,645200,,Q
34721842,B,100,645100,,Q
34721842,B,50,645100,,Q
34721842,B,50,645100,,Q
34721842,B,23,645100,,Q
34722461,S,100,645200,,Q
34725736,B,1,645200,,Q
34725736,B,100,645200,,Q
34736023,B,100,645100,,Q
34736023,B,14,645100,,Q
34736023,B,100,645000,,Q
34736023,B,100,645000,,Q
34736040,B,39,644950,,Q
34736040,B,61,644950,,Q
34743712,B,2,644900,,Q
34743713,B,21,644800,,Q
34746456,B,1,644900,,Q
34746456,B,100,644900,,Q
34746456,B,69,644900,,Q
34746461,S,100,645100,,Q
34746464,S,100,645200,,Q
34746464,S,82,645200,,Q
34746465,S,18,645200,,Q
34757046,S,100,645300,,Q
34757046,S,14,645300,,Q
34757046,S,100,645300,,Q
34758825,S,5,645500,,Q
34758825,S,20,645500,,Q
34758825,B,43,645400,,Q
34758825,B,50,645300,,Q
34758825,B,50,645300,,Q
34758825,B,43,645300,,Q
34758825,B,57,645300,,Q
34758825,B,43,645300,,Q
34758825,B,100,645300,,Q
34759395,B,140,645200,,Q
34759395,B,60,645200,,Q
34761269,S,86,645300,,Q
34761269,S,145,645300,,Q
34763949,B,100,645400,,Q
34763975,B,19,645300,,Q
34765343,B,100,645200,,Q
34767567,S,15,645400,,Q
34767909,B,71,645200,,Q
34781703,B,100,645400,,Q
34781704,B,7,645400,,Q
34781704,B,83,645400,,Q
34788702,S,1,645700,,Q
34788702,S,12,645700,,Q
34789367,S,100,645800,,Q
34790207,S,10,645800,,Q
34798817,B,11,645700,,Q
34798817,B,100,645500,,Q
34798818,S,100,645500,,Q
34798962,B,65,645400,,Q
34798962,B,100,645400,,Q
34798962,B,2,645400,,Q
34798962,B,10,645400,,Q
34798963,B,7,645400,,Q
34798964,S,23,645400,,Q
34798964,B,100,645300,,Q
34798967,S,21,645500,,Q
34800482,B,100,645600,,Q
