Time,T,Shares,Price,MPID,X
34526323,B,59,4036900,,Q
34526323,B,25,4036800,,Q
34526323,B,16,4036800,,Q
34527734,B,11,4036800,,Q
34527734,B,58,4036800,,Q
34527779,B,31,4036800,,Q
34527779,B,30,4035900,,Q
34527779,B,31,4035900,,Q
34527779,B,100,4036000,,Q
34530641,B,58,4038000,,Q
34530641,B,100,4038000,,Q
34533032,B,8,4036300,,Q
34537021,B,2,4035900,,Q
34537064,B,10,4035900,,Q
34539545,B,20,4036600,,Q
34542729,B,47,4036600,,Q
34542729,B,47,4036600,,Q
34542729,B,6,4036600,,Q
34542729,B,15,4036100,,Q
34542729,B,12,4036000,,Q
34542729,B,11,4036000,,Q
34542729,B,3,4036000,,Q
34542729,B,10,4036000,,Q
34542729,B,11,4036000,,Q
34542757,B,3,4035200,,Q
34542758,B,97,4035200,,Q
34545042,B,1,4034600,,Q
34548127,B,49,4035400,,Q
34548127,B,15,4034600,,Q
34548127,B,32,4034500,,Q
34552083,B,10,4037200,,Q
34555445,B,3,4037200,,Q
34555445,B,1,4037200,,Q
34555445,B,58,4037200,,Q
34555445,B,28,4037200,,Q
34558345,B,5,4040000,,Q
34558345,B,3,4040000,,Q
34558345,B,3,4040000,,Q
34558345,B,3,4040000,,Q
34558345,B,6,4040000,,Q
34558346,B,6,4040000,,Q
34558346,B,4,4040000,,Q
34558346,B,3,4040000,,Q
34558802,B,3,4040000,,Q
34558802,B,7,4040000,,Q
34561412,B,15,4036900,,Q
34561412,B,3,4036600,,Q
34561412,B,4,4036600,,Q
34561412,B,11,4036600,,Q
34561412,B,7,4036600,,Q
34561412,B,7,4036600,,Q
34561412,B,2,4036600,,Q
34564336,B,14,4038900,,Q
34568206,B,100,4037900,,Q
34568206,B,100,4037400,,Q
34570658,B,1,4038300,,Q
34570671,B,1,4037100,,Q
34570672,B,1,4037100,,Q
34570672,B,1,4037100,,Q
34570673,B,1,4037000,,Q
34570674,B,2,4037000,,Q
34575185,B,2,4038200,,Q
34575185,B,25,4038200,,Q
34575185,B,58,4038200,,Q
34575185,B,15,4038200,,Q
34582302,B,40,4039300,,Q
34583042,B,100,4036400,,Q
34583043,B,6,4036100,,Q
34583043,B,6,4036100,,Q
34583043,B,5,4036000,,Q
34583043,B,9,4036000,,Q
34584805,B,49,4032800,,Q
34584805,B,51,4032800,,Q
34584805,S,49,4033600,,Q
34584805,S,5,4033600,,Q
34584805,B,58,4033600,,Q
34597181,B,1,4034600,,Q
34599845,B,10,4032100,,Q
34606534,B,1,4031600,,Q
34609159,S,1,4034000,,Q
34609159,S,36,4034100,,Q
34609159,S,64,4034100,,Q
34609300,B,15,4032300,,Q
34609300,B,34,4032000,,Q
34609302,B,10,4031600,,Q
34609302,B,100,4031700,,Q
34609302,B,27,4031600,,Q
34609303,B,1,4031700,,Q
34609323,B,99,4031700,,Q
34609323,B,1,4031600,,Q
34609426,B,15,4031700,,Q
34609426,B,11,4031600,,Q
34609426,B,3,4031600,,Q
34610367,B,58,4031600,,Q
34610367,B,22,4031600,,Q
34610367,B,17,4031600,,Q
34610367,B,5,4031400,,Q
34610367,B,17,4031500,,Q
34610367,B,58,4031500,,Q
34610367,B,12,4031500,,Q
34610367,B,13,4031500,,Q
34611264,B,15,4031400,,Q
34611264,B,58,4031400,,Q
34611264,B,42,4031400,,Q
34612549,B,100,4033000,,Q
34612549,B,100,4033100,,Q
34612549,B,200,4033500,,Q
34612549,B,15,4033600,,Q
34612549,B,20,4033700,,Q
34612549,B,65,4033700,,Q
34618514,B,9,4033100,,Q
34619229,B,23,4031800,,Q
34619229,B,7,4031800,,Q
34619229,B,27,4031800,,Q
34619230,B,11,4031900,,Q
34619230,B,34,4031900,,Q
34619230,B,55,4031900,,Q
34622973,B,1,4030300,,Q
34622973,B,15,4030300,,Q
34624372,B,19,4030300,,Q
34624379,B,31,4030300,,Q
34624380,B,5,4030000,,Q
34624380,B,26,4030000,,Q
34624380,B,7,4029900,,Q
34624380,B,10,4029900,,Q
34635425,B,2,4030000,,Q
34635425,B,1,4030000,,Q
34635425,B,6,4030000,,Q
34635425,B,35,4030000,,Q
34635425,B,1,4030000,,Q
34635425,B,42,4030000,,Q
34635425,B,42,4030000,,Q
34635425,B,15,4030000,,Q
34636772,S,10,4030000,,Q
34636772,S,65,4030000,,Q
34643267,B,100,4030400,,Q
34643267,B,8,4031600,,Q
34643267,B,7,4031600,,Q
34643267,S,1,4032000,,Q
34643267,S,7,4032000,,Q
34643267,B,1,4032000,,Q
34643267,B,8,4032000,,Q
34643267,B,8,4032000,,Q
34643267,B,8,4032000,,Q
34643267,B,16,4030200,,Q
34643267,S,16,4032000,,Q
34643267,S,9,4032600,,Q
34643273,B,12,4033000,,Q
34643273,B,88,4033000,,Q
34643273,S,12,4033100,,Q
34643273,S,88,4033100,,Q
34648553,B,1,4031600,,Q
34649085,B,2,4031600,,Q
34649941,B,14,4031500,,Q
34652274,B,2,4031500,,Q
34653399,B,25,4031500,,Q
34653940,B,1,4031500,,Q
34654605,B,9,4031500,,Q
34654605,B,46,4031500,,Q
34654605,B,1,4031300,,Q
34654605,B,7,4031300,,Q
34654605,B,10,4031300,,Q
34654605,B,19,4031300,,Q
34654605,B,81,4031300,,Q
34655460,B,5,4031300,,Q
34655460,B,13,4031300,,Q
34655462,B,15,4029600,,Q
34655462,B,100,4029600,,Q
34655462,B,5,4029500,,Q
34655462,B,57,4029500,,Q
34655462,S,11,4031300,,Q
34656468,B,100,4029800,,Q
34656468,B,49,4029600,,Q
34656468,B,11,4029600,,Q
34656468,B,15,4029600,,Q
34656468,B,20,4029500,,Q
34656468,B,100,4029500,,Q
34656468,B,5,4029400,,Q
34656469,B,6,4029500,,Q
34656469,B,20,4028900,,Q
34656470,B,15,4028700,,Q
34656470,B,12,4028000,,Q
34656470,B,100,4028000,,Q
34656471,B,15,4027600,,Q
34656471,B,100,4027600,,Q
34656471,B,85,4027500,,Q
34656471,B,15,4027600,,Q
34656471,B,15,4027500,,Q
34656471,B,100,4027500,,Q
34656471,S,11,4028800,,Q
34656471,S,8,4028800,,Q
34656471,S,8,4028500,,Q
34656471,S,4,4028500,,Q
34656471,B,58,4029000,,Q
34656471,B,42,4029000,,Q
34656471,B,16,4029700,,Q
34656472,B,58,4029700,,Q
34656475,B,18,4028250,,Q
34658526,B,58,4028200,,Q
34658526,B,42,4028200,,Q
34658697,B,7,4027200,,Q
34658697,B,36,4027200,,Q
34658891,B,49,4025700,,Q
34669858,B,100,4030600,,Q
34673557,B,100,4030400,,Q
34673557,B,100,4030600,,Q
34673558,B,58,4030600,,Q
34673558,B,42,4030600,,Q
34673558,B,19,4031200,,Q
34673558,B,81,4031200,,Q
34673558,S,11,4031500,,Q
34673558,S,89,4031500,,Q
34673898,S,70,4032600,,Q
34674967,B,1,4030650,,Q
34675987,B,10,4032400,,Q
34675987,B,10,4032400,,Q
34675987,S,10,4033000,,Q
34675987,S,100,4033200,,Q
34675987,S,17,4033800,,Q
34675987,S,25,4033800,,Q
34675987,S,20,4033800,,Q
34675987,S,21,4033800,,Q
34675987,S,17,4033800,,Q
34675988,S,100,4033700,,Q
34675989,S,12,4033600,,Q
34675989,S,23,4033600,,Q
34675989,S,65,4033600,,Q
34675999,S,10,4033000,,Q
34684477,B,6,4032000,,Q
34684477,B,8,4032000,,Q
34684911,B,100,4031000,,Q
34684911,B,100,4031000,,Q
34685290,B,1,4030900,,Q
34691489,B,100,4030600,,Q
34691489,B,58,4030600,,Q
34692310,B,41,4030600,,Q
34703674,B,11,4030200,,Q
34703674,B,60,4030200,,Q
34703674,B,29,4030200,,Q
34703674,B,6,4030100,,Q
34703674,B,5,4030100,,Q
34703674,B,8,4030000,,Q
34703674,B,6,4030000,,Q
34704648,B,8,4028200,,Q
34704648,B,9,4028200,,Q
34704652,B,7,4027900,,Q
34704652,B,9,4027900,,Q
34704655,B,2,4028000,,Q
34704655,B,4,4027900,,Q
34707503,S,1,4029600,,Q
34707503,S,1,4029600,,Q
34711417,B,7,4028800,,Q
34718029,B,6,4027000,,Q
34718030,B,6,4027000,,Q
34718078,B,1,4026000,,Q
34718845,B,1,4025200,,Q
34718845,B,6,4025000,,Q
34718845,B,5,4025000,,Q
34718851,B,100,4025100,,Q
34718851,B,3,4025100,,Q
34718866,B,90,4025100,,Q
34718972,B,1,4025100,,Q
34718972,B,12,4025100,,Q
34718973,B,5,4024300,,Q
34729135,B,90,4025600,,Q
34729135,B,10,4025600,,Q
34729135,B,8,4026500,,Q
34729135,B,5,4026500,,Q
34729135,B,58,4026500,,Q
34729135,B,29,4026500,,Q
34729522,S,5,4027900,,Q
34730789,B,100,4026200,,Q
34733052,B,10,4025000,,Q
34737616,B,20,4024000,,Q
34738017,B,3,4023700,,Q
34738017,B,100,4022900,,Q
34738017,B,100,4022800,,Q
34738017,B,11,4022800,,Q
34738017,B,18,4022800,,Q
34738017,B,71,4022800,,Q
34738017,B,14,4022800,,Q
34738017,B,5,4022800,,Q
34738017,B,12,4022800,,Q
34738017,B,1,4022800,,Q
34739395,B,100,4022150,,Q
34739396,B,90,4022200,,Q
34740340,B,39,4022200,,Q
34740340,B,58,4022200,,Q
34740340,B,58,4022200,,Q
34740340,B,58,4022200,,Q
34740341,B,58,4022200,,Q
34740487,B,1,4022200,,Q
34741073,B,18,4022100,,Q
34741781,S,30,4023200,,Q
34741781,S,29,4023200,,Q
34741781,S,36,4023500,,Q
